"","fips","year","state_initial.x","county_name","party","candidatevotes"
"37870",31125,2020,"NE","NANCE","REPUBLICAN",1437
"37872",31125,2020,"NE","NANCE","DEMOCRAT",359
"37892",31127,2020,"NE","NEMAHA","DEMOCRAT",921
"37897",31127,2020,"NE","NEMAHA","REPUBLICAN",2428
"37906",31129,2020,"NE","NUCKOLLS","REPUBLICAN",1857
"37912",31129,2020,"NE","NUCKOLLS","DEMOCRAT",409
"37923",31131,2020,"NE","OTOE","DEMOCRAT",2490
"37935",31131,2020,"NE","OTOE","REPUBLICAN",5649
"37954",31133,2020,"NE","PAWNEE","REPUBLICAN",1071
"37960",31133,2020,"NE","PAWNEE","DEMOCRAT",322
"37965",31135,2020,"NE","PERKINS","REPUBLICAN",1321
"37975",31135,2020,"NE","PERKINS","DEMOCRAT",199
"37983",31137,2020,"NE","PHELPS","DEMOCRAT",752
"37986",31137,2020,"NE","PHELPS","REPUBLICAN",4157
"38002",31139,2020,"NE","PIERCE","DEMOCRAT",480
"38011",31139,2020,"NE","PIERCE","REPUBLICAN",3462
"38018",31141,2020,"NE","PLATTE","REPUBLICAN",12186
"38029",31141,2020,"NE","PLATTE","DEMOCRAT",3260
"38043",31143,2020,"NE","POLK","DEMOCRAT",530
"38055",31143,2020,"NE","POLK","REPUBLICAN",2291
"38061",31145,2020,"NE","RED WILLOW","REPUBLICAN",4525
"38069",31145,2020,"NE","RED WILLOW","DEMOCRAT",811
"38082",31147,2020,"NE","RICHARDSON","DEMOCRAT",996
"38086",31147,2020,"NE","RICHARDSON","REPUBLICAN",3073
"38096",31149,2020,"NE","ROCK","DEMOCRAT",84
"38106",31149,2020,"NE","ROCK","REPUBLICAN",744
"38125",31151,2020,"NE","SALINE","DEMOCRAT",1986
"38126",31151,2020,"NE","SALINE","REPUBLICAN",3631
"38133",31153,2020,"NE","SARPY","DEMOCRAT",41206
"38137",31153,2020,"NE","SARPY","REPUBLICAN",51979
"38152",31155,2020,"NE","SAUNDERS","DEMOCRAT",3331
"38153",31155,2020,"NE","SAUNDERS","REPUBLICAN",9108
"38176",31157,2020,"NE","SCOTTS BLUFF","REPUBLICAN",10952
"38177",31157,2020,"NE","SCOTTS BLUFF","DEMOCRAT",4196
"38189",31159,2020,"NE","SEWARD","REPUBLICAN",6490
"38193",31159,2020,"NE","SEWARD","DEMOCRAT",2438
"38210",31161,2020,"NE","SHERIDAN","DEMOCRAT",340
"38220",31161,2020,"NE","SHERIDAN","REPUBLICAN",2292
"38236",31163,2020,"NE","SHERMAN","DEMOCRAT",343
"38237",31163,2020,"NE","SHERMAN","REPUBLICAN",1322
"38253",31165,2020,"NE","SIOUX","DEMOCRAT",72
"38257",31165,2020,"NE","SIOUX","REPUBLICAN",642
"38267",31167,2020,"NE","STANTON","REPUBLICAN",2561
"38272",31167,2020,"NE","STANTON","DEMOCRAT",532
"38285",31169,2020,"NE","THAYER","REPUBLICAN",2308
"38292",31169,2020,"NE","THAYER","DEMOCRAT",624
"38304",31171,2020,"NE","THOMAS","DEMOCRAT",45
"38319",31171,2020,"NE","THOMAS","REPUBLICAN",377
"38332",31173,2020,"NE","THURSTON","REPUBLICAN",1180
"38338",31173,2020,"NE","THURSTON","DEMOCRAT",1122
"38349",31175,2020,"NE","VALLEY","REPUBLICAN",1901
"38350",31175,2020,"NE","VALLEY","DEMOCRAT",412
"38361",31177,2020,"NE","WASHINGTON","DEMOCRAT",3554
"38364",31177,2020,"NE","WASHINGTON","REPUBLICAN",8583
"38393",31179,2020,"NE","WAYNE","DEMOCRAT",1022
"38394",31179,2020,"NE","WAYNE","REPUBLICAN",3055
"38400",31181,2020,"NE","WEBSTER","REPUBLICAN",1511
"38401",31181,2020,"NE","WEBSTER","DEMOCRAT",335
"38421",31183,2020,"NE","WHEELER","REPUBLICAN",438
"38429",31183,2020,"NE","WHEELER","DEMOCRAT",59
"38438",31185,2020,"NE","YORK","DEMOCRAT",1630
"38452",31185,2020,"NE","YORK","REPUBLICAN",5337
"38464",32001,2020,"NV","CHURCHILL","REPUBLICAN",9367
"38474",32001,2020,"NV","CHURCHILL","DEMOCRAT",3048
"38481",32003,2020,"NV","CLARK","REPUBLICAN",430809
"38484",32003,2020,"NV","CLARK","DEMOCRAT",521777
"38499",32005,2020,"NV","DOUGLAS","REPUBLICAN",21623
